iter,op,fitness_score,pref_penalty,capacity_viol,elig_viol,under_cap,total_violations,gini
477,mut_micro,13693.0,433,19,25,3,44,0.36818784453283077
478,swap,13693.0,433,19,25,3,44,0.36818784453283077
479,swap,13693.0,433,19,25,3,44,0.36818784453283077
480,swap,13693.0,433,19,25,3,44,0.36818784453283077
481,swap,13693.0,433,19,25,3,44,0.36818784453283077
482,reassign,13693.0,433,19,25,3,44,0.36818784453283077
483,reassign,13693.0,433,19,25,3,44,0.36818784453283077
484,swap,13693.0,433,19,25,3,44,0.36818784453283077
485,mut_micro,13693.0,433,19,25,3,44,0.36818784453283077
486,swap,13693.0,433,19,25,3,44,0.36818784453283077
487,swap,13693.0,433,19,25,3,44,0.36818784453283077
488,swap,13693.0,433,19,25,3,44,0.36818784453283077
489,swap,13693.0,433,19,25,3,44,0.36818784453283077
490,swap,13693.0,433,19,25,3,44,0.36818784453283077
491,swap,13693.0,433,19,25,3,44,0.36818784453283077
492,swap,13693.0,433,19,25,3,44,0.36818784453283077
493,swap,13693.0,433,19,25,3,44,0.36818784453283077
494,swap,13693.0,433,19,25,3,44,0.36818784453283077
495,swap,13693.0,433,19,25,3,44,0.36818784453283077
496,swap,13693.0,433,19,25,3,44,0.36818784453283077
497,mut_micro,13693.0,433,19,25,3,44,0.36818784453283077
498,swap,13691.0,431,19,25,3,44,0.3664865239381972
499,swap,13691.0,431,19,25,3,44,0.3664865239381972
500,swap,13691.0,431,19,25,3,44,0.3664865239381972
501,swap,13691.0,431,19,25,3,44,0.3664865239381972
502,swap,13691.0,431,19,25,3,44,0.3664865239381972
503,swap,13691.0,431,19,25,3,44,0.3664865239381972
504,swap,13691.0,431,19,25,3,44,0.3664865239381972
505,swap,13691.0,431,19,25,3,44,0.3664865239381972
506,mut_micro,13691.0,431,19,25,3,44,0.3664865239381972
507,reassign,13389.0,429,17,26,3,43,0.3683866529067767
508,reassign,13389.0,429,17,26,3,43,0.3683866529067767
509,reassign,13389.0,429,17,26,3,43,0.3683866529067767
510,swap,13389.0,429,17,26,3,43,0.3683866529067767
511,swap,13389.0,429,17,26,3,43,0.3683866529067767
512,reassign,13389.0,429,17,26,3,43,0.3683866529067767
513,swap,13389.0,429,17,26,3,43,0.3683866529067767
514,swap,13389.0,429,17,26,3,43,0.3683866529067767
515,swap,13389.0,429,17,26,3,43,0.3683866529067767
516,swap,13389.0,429,17,26,3,43,0.3683866529067767
517,swap,13389.0,429,17,26,3,43,0.3683866529067767
518,swap,13389.0,429,17,26,3,43,0.3683866529067767
519,swap,13389.0,429,17,26,3,43,0.3683866529067767
520,swap,13389.0,429,17,26,3,43,0.3683866529067767
521,swap,13389.0,429,17,26,3,43,0.3683866529067767
522,swap,13389.0,429,17,26,3,43,0.3683866529067767
523,swap,13389.0,429,17,26,3,43,0.3683866529067767
524,mut_micro,13387.0,427,17,26,3,43,0.3656145384983262
525,swap,13387.0,427,17,26,3,43,0.3656145384983262
526,swap,13387.0,427,17,26,3,43,0.3656145384983262
527,swap,13387.0,427,17,26,3,43,0.3656145384983262
528,swap,13387.0,427,17,26,3,43,0.3656145384983262
529,mut_micro,12488.0,428,16,24,3,40,0.3661730426436309
530,mut_micro,12468.0,428,16,24,2,40,0.3661730426436309
531,mut_micro,12468.0,428,16,24,2,40,0.3661730426436309
532,mut_micro,12468.0,428,16,24,2,40,0.3661730426436309
533,swap,11873.0,433,16,22,2,38,0.37063010257483764
534,mut_micro,11271.0,431,15,21,2,36,0.3689115222060556
535,mut_micro,10968.0,428,14,21,2,35,0.36555601261483606
536,mut_micro,10968.0,428,14,21,2,35,0.36555601261483606
537,mut_micro,10968.0,428,14,21,2,35,0.36555601261483606
538,mut_micro,10968.0,428,14,21,2,35,0.36555601261483606
539,mut_micro,10965.0,425,14,21,2,35,0.36206662595834177
540,mut_micro,10644.0,424,13,21,1,34,0.3604462474645031
541,swap,10644.0,424,13,21,1,34,0.3604462474645031
542,mut_micro,10644.0,424,13,21,1,34,0.3604462474645031
543,mut_micro,10644.0,424,13,21,1,34,0.3604462474645031
544,mut_micro,10644.0,424,13,21,1,34,0.3604462474645031
545,mut_micro,10342.0,422,12,21,1,33,0.36227504700510343
546,mut_micro,10342.0,422,12,21,1,33,0.36227504700510343
547,mut_micro,10342.0,422,12,21,1,33,0.36227504700510343
548,swap,10342.0,422,12,21,1,33,0.36227504700510343
549,swap,10342.0,422,12,21,1,33,0.36227504700510343
550,swap,10342.0,422,12,21,1,33,0.36227504700510343
551,mut_micro,10342.0,422,12,21,1,33,0.36227504700510343
552,swap,10342.0,422,12,21,1,33,0.36227504700510343
553,swap,10342.0,422,12,21,1,33,0.36227504700510343
554,swap,10342.0,422,12,21,1,33,0.36227504700510343
555,swap,10342.0,422,12,21,1,33,0.36227504700510343
556,swap,10342.0,422,12,21,1,33,0.36227504700510343
557,swap,10342.0,422,12,21,1,33,0.36227504700510343
558,swap,10342.0,422,12,21,1,33,0.36227504700510343
559,swap,10342.0,422,12,21,1,33,0.36227504700510343
560,swap,10342.0,422,12,21,1,33,0.36227504700510343
561,swap,10342.0,422,12,21,1,33,0.36227504700510343
562,swap,10342.0,422,12,21,1,33,0.36227504700510343
563,swap,10342.0,422,12,21,1,33,0.36227504700510343
564,swap,10342.0,422,12,21,1,33,0.36227504700510343
565,swap,10342.0,422,12,21,1,33,0.36227504700510343
566,swap,10342.0,422,12,21,1,33,0.36227504700510343
567,mut_micro,10342.0,422,12,21,1,33,0.36227504700510343
568,swap,10342.0,422,12,21,1,33,0.36227504700510343
569,swap,10342.0,422,12,21,1,33,0.36227504700510343
570,swap,10342.0,422,12,21,1,33,0.36227504700510343
571,swap,10342.0,422,12,21,1,33,0.36227504700510343
572,swap,10342.0,422,12,21,1,33,0.36227504700510343
573,swap,10342.0,422,12,21,1,33,0.36227504700510343
574,swap,10342.0,422,12,21,1,33,0.36227504700510343
575,swap,10342.0,422,12,21,1,33,0.36227504700510343
576,swap,10342.0,422,12,21,1,33,0.36227504700510343
577,swap,10342.0,422,12,21,1,33,0.36227504700510343
578,swap,10342.0,422,12,21,1,33,0.36227504700510343
579,swap,10342.0,422,12,21,1,33,0.36227504700510343
580,swap,10342.0,422,12,21,1,33,0.36227504700510343
581,swap,10342.0,422,12,21,1,33,0.36227504700510343
582,swap,10046.0,426,12,20,1,32,0.3654003267973856
583,swap,10046.0,426,12,20,1,32,0.3654003267973856
584,swap,10046.0,426,12,20,1,32,0.3654003267973856
585,swap,10046.0,426,12,20,1,32,0.3654003267973856
586,mut_micro,10046.0,426,12,20,1,32,0.3654003267973856
587,swap,10046.0,426,12,20,1,32,0.3654003267973856
588,swap,10046.0,426,12,20,1,32,0.3654003267973856
589,swap,10046.0,426,12,20,1,32,0.3654003267973856
590,swap,10046.0,426,12,20,1,32,0.3654003267973856
591,swap,10046.0,426,12,20,1,32,0.3654003267973856
592,swap,10046.0,426,12,20,1,32,0.3654003267973856
593,swap,10046.0,426,12,20,1,32,0.3654003267973856
594,swap,10046.0,426,12,20,1,32,0.3654003267973856
595,swap,10046.0,426,12,20,1,32,0.3654003267973856
596,swap,10046.0,426,12,20,1,32,0.3654003267973856
597,swap,10046.0,426,12,20,1,32,0.3654003267973856
598,swap,10043.0,423,12,20,1,32,0.36186914628394307
599,swap,10043.0,423,12,20,1,32,0.36186914628394307
600,swap,10043.0,423,12,20,1,32,0.36186914628394307
601,swap,10043.0,423,12,20,1,32,0.36186914628394307
602,swap,10043.0,423,12,20,1,32,0.36186914628394307
603,swap,10043.0,423,12,20,1,32,0.36186914628394307
604,swap,10043.0,423,12,20,1,32,0.36186914628394307
605,mut_micro,10043.0,423,12,20,1,32,0.36186914628394307
606,swap,10043.0,423,12,20,1,32,0.36186914628394307
607,swap,10043.0,423,12,20,1,32,0.36186914628394307
608,swap,10043.0,423,12,20,1,32,0.36186914628394307
609,swap,10043.0,423,12,20,1,32,0.36186914628394307
610,swap,10043.0,423,12,20,1,32,0.36186914628394307
611,swap,10043.0,423,12,20,1,32,0.36186914628394307
612,swap,10043.0,423,12,20,1,32,0.36186914628394307
613,swap,10043.0,423,12,20,1,32,0.36186914628394307
614,swap,10043.0,423,12,20,1,32,0.36186914628394307
615,swap,10043.0,423,12,20,1,32,0.36186914628394307
616,swap,10043.0,423,12,20,1,32,0.36186914628394307
617,swap,10043.0,423,12,20,1,32,0.36186914628394307
618,swap,10043.0,423,12,20,1,32,0.36186914628394307
619,swap,10043.0,423,12,20,1,32,0.36186914628394307
620,swap,10043.0,423,12,20,1,32,0.36186914628394307
621,swap,10043.0,423,12,20,1,32,0.36186914628394307
622,swap,10043.0,423,12,20,1,32,0.36186914628394307
623,swap,10043.0,423,12,20,1,32,0.36186914628394307
624,swap,10043.0,423,12,20,1,32,0.36186914628394307
625,swap,9746.0,426,12,19,1,31,0.3654003267973856
626,swap,9746.0,426,12,19,1,31,0.3654003267973856
627,swap,9746.0,426,12,19,1,31,0.3654003267973856
628,swap,9746.0,426,12,19,1,31,0.3654003267973856
629,swap,9746.0,426,12,19,1,31,0.3654003267973856
630,swap,9746.0,426,12,19,1,31,0.3654003267973856
631,swap,9746.0,426,12,19,1,31,0.3654003267973856
632,swap,9746.0,426,12,19,1,31,0.3654003267973856
633,swap,9746.0,426,12,19,1,31,0.3654003267973856
634,swap,9746.0,426,12,19,1,31,0.3654003267973856
635,swap,9746.0,426,12,19,1,31,0.3654003267973856
636,mut_micro,9746.0,426,12,19,1,31,0.3654003267973856
637,swap,9746.0,426,12,19,1,31,0.3654003267973856
638,swap,9746.0,426,12,19,1,31,0.3654003267973856
639,swap,9746.0,426,12,19,1,31,0.3654003267973856
640,swap,9746.0,426,12,19,1,31,0.3654003267973856
641,swap,9746.0,426,12,19,1,31,0.3654003267973856
642,swap,9746.0,426,12,19,1,31,0.3654003267973856
643,swap,9741.0,421,12,19,1,31,0.3636150706016197
644,swap,9741.0,421,12,19,1,31,0.3636150706016197
645,swap,9741.0,421,12,19,1,31,0.3636150706016197
646,swap,9741.0,421,12,19,1,31,0.3636150706016197
647,swap,9741.0,421,12,19,1,31,0.3636150706016197
648,swap,9741.0,421,12,19,1,31,0.3636150706016197
649,swap,9738.0,418,12,19,1,31,0.3599629040805512
650,swap,9738.0,418,12,19,1,31,0.3599629040805512
651,swap,9738.0,418,12,19,1,31,0.3599629040805512
652,reassign,9738.0,418,12,19,1,31,0.3599629040805512
653,swap,9738.0,418,12,19,1,31,0.3599629040805512
654,swap,9738.0,418,12,19,1,31,0.3599629040805512
655,swap,9738.0,418,12,19,1,31,0.3599629040805512
656,swap,9738.0,418,12,19,1,31,0.3599629040805512
657,swap,9738.0,418,12,19,1,31,0.3599629040805512
658,swap,9738.0,418,12,19,1,31,0.3599629040805512
659,swap,9738.0,418,12,19,1,31,0.3599629040805512
660,swap,9738.0,418,12,19,1,31,0.3599629040805512
661,swap,9738.0,418,12,19,1,31,0.3599629040805512
662,swap,9738.0,418,12,19,1,31,0.3599629040805512
663,swap,9738.0,418,12,19,1,31,0.3599629040805512
664,swap,9736.0,416,12,19,1,31,0.36156073167522035
665,swap,9736.0,416,12,19,1,31,0.36156073167522035
666,swap,9736.0,416,12,19,1,31,0.36156073167522035
667,swap,9732.0,412,12,19,1,31,0.35807038047006884
668,reassign,9732.0,412,12,19,1,31,0.35807038047006884
669,swap,9732.0,412,12,19,1,31,0.35807038047006884
670,swap,9732.0,412,12,19,1,31,0.35807038047006884
671,swap,9732.0,412,12,19,1,31,0.35807038047006884
672,swap,9732.0,412,12,19,1,31,0.35807038047006884
673,swap,9732.0,412,12,19,1,31,0.35807038047006884
674,swap,9732.0,412,12,19,1,31,0.35807038047006884
675,swap,9732.0,412,12,19,1,31,0.35807038047006884
676,swap,9732.0,412,12,19,1,31,0.35807038047006884
677,swap,9732.0,412,12,19,1,31,0.35807038047006884
678,swap,9732.0,412,12,19,1,31,0.35807038047006884
679,swap,9732.0,412,12,19,1,31,0.35807038047006884
680,swap,9437.0,417,12,18,1,30,0.36030237010629174
681,swap,9437.0,417,12,18,1,30,0.36030237010629174
682,swap,9437.0,417,12,18,1,30,0.36030237010629174
683,swap,9437.0,417,12,18,1,30,0.36030237010629174
684,swap,9437.0,417,12,18,1,30,0.36030237010629174
685,swap,9437.0,417,12,18,1,30,0.36030237010629174
686,swap,9437.0,417,12,18,1,30,0.36030237010629174
687,reassign,9437.0,417,12,18,1,30,0.36030237010629174
688,swap,9437.0,417,12,18,1,30,0.36030237010629174
689,swap,9437.0,417,12,18,1,30,0.36030237010629174
690,swap,9437.0,417,12,18,1,30,0.36030237010629174
691,reassign,9434.0,414,12,18,1,30,0.35653594771241826
692,swap,9434.0,414,12,18,1,30,0.35653594771241826
693,swap,9434.0,414,12,18,1,30,0.35653594771241826
694,swap,9137.0,417,12,17,1,29,0.36030237010629174
695,mut_micro,9137.0,417,12,17,1,29,0.36030237010629174
696,swap,9137.0,417,12,17,1,29,0.36030237010629174
697,swap,9137.0,417,12,17,1,29,0.36030237010629174
698,swap,9137.0,417,12,17,1,29,0.36030237010629174
699,swap,9137.0,417,12,17,1,29,0.36030237010629174
700,swap,9137.0,417,12,17,1,29,0.36030237010629174
701,swap,9137.0,417,12,17,1,29,0.36030237010629174
702,swap,9137.0,417,12,17,1,29,0.36030237010629174
703,swap,9137.0,417,12,17,1,29,0.36030237010629174
704,mut_micro,9137.0,417,12,17,1,29,0.36030237010629174
705,swap,9137.0,417,12,17,1,29,0.36030237010629174
706,swap,9137.0,417,12,17,1,29,0.36030237010629174
707,swap,9137.0,417,12,17,1,29,0.36030237010629174
708,swap,9137.0,417,12,17,1,29,0.36030237010629174
709,swap,9137.0,417,12,17,1,29,0.36030237010629174
710,swap,9137.0,417,12,17,1,29,0.36030237010629174
711,swap,9137.0,417,12,17,1,29,0.36030237010629174
712,swap,9137.0,417,12,17,1,29,0.36030237010629174
713,swap,9137.0,417,12,17,1,29,0.36030237010629174
714,swap,9137.0,417,12,17,1,29,0.36030237010629174
715,swap,9137.0,417,12,17,1,29,0.36030237010629174
716,swap,9137.0,417,12,17,1,29,0.36030237010629174
717,swap,9137.0,417,12,17,1,29,0.36030237010629174
718,swap,9137.0,417,12,17,1,29,0.36030237010629174
719,swap,9137.0,417,12,17,1,29,0.36030237010629174
720,swap,9137.0,417,12,17,1,29,0.36030237010629174
721,swap,9137.0,417,12,17,1,29,0.36030237010629174
722,reassign,9137.0,417,12,17,1,29,0.36030237010629174
723,swap,9137.0,417,12,17,1,29,0.36030237010629174
724,swap,9137.0,417,12,17,1,29,0.36030237010629174
725,swap,9137.0,417,12,17,1,29,0.36030237010629174
726,swap,9137.0,417,12,17,1,29,0.36030237010629174
727,swap,8845.0,425,12,16,1,28,0.36579822240314813
728,swap,8845.0,425,12,16,1,28,0.36579822240314813
729,swap,8845.0,425,12,16,1,28,0.36579822240314813
730,swap,8845.0,425,12,16,1,28,0.36579822240314813
731,swap,8845.0,425,12,16,1,28,0.36579822240314813
732,swap,8845.0,425,12,16,1,28,0.36579822240314813
733,swap,8845.0,425,12,16,1,28,0.36579822240314813
734,swap,8845.0,425,12,16,1,28,0.36579822240314813
735,swap,8845.0,425,12,16,1,28,0.36579822240314813
736,swap,8845.0,425,12,16,1,28,0.36579822240314813
737,swap,8840.0,420,12,16,1,28,0.36394557823129253
738,swap,8840.0,420,12,16,1,28,0.36394557823129253
739,swap,8840.0,420,12,16,1,28,0.36394557823129253
740,swap,8840.0,420,12,16,1,28,0.36394557823129253
741,swap,8840.0,420,12,16,1,28,0.36394557823129253
742,swap,8840.0,420,12,16,1,28,0.36394557823129253
743,swap,8840.0,420,12,16,1,28,0.36394557823129253
744,swap,8840.0,420,12,16,1,28,0.36394557823129253
745,swap,8840.0,420,12,16,1,28,0.36394557823129253
746,reassign,8840.0,420,12,16,1,28,0.36394557823129253
747,swap,8840.0,420,12,16,1,28,0.36394557823129253
748,swap,8840.0,420,12,16,1,28,0.36394557823129253
749,swap,8837.0,417,12,16,1,28,0.36030237010629174
750,swap,8837.0,417,12,16,1,28,0.36030237010629174
751,swap,8837.0,417,12,16,1,28,0.36030237010629174
752,swap,8837.0,417,12,16,1,28,0.36030237010629174
753,swap,8837.0,417,12,16,1,28,0.36030237010629174
754,swap,8837.0,417,12,16,1,28,0.36030237010629174
755,mut_micro,8837.0,417,12,16,1,28,0.36030237010629174
756,swap,8837.0,417,12,16,1,28,0.36030237010629174
757,swap,8837.0,417,12,16,1,28,0.36030237010629174
758,swap,8837.0,417,12,16,1,28,0.36030237010629174
759,swap,8837.0,417,12,16,1,28,0.36030237010629174
760,swap,8837.0,417,12,16,1,28,0.36030237010629174
761,swap,8837.0,417,12,16,1,28,0.36030237010629174
762,swap,8837.0,417,12,16,1,28,0.36030237010629174
763,swap,8837.0,417,12,16,1,28,0.36030237010629174
764,swap,8837.0,417,12,16,1,28,0.36030237010629174
765,swap,8837.0,417,12,16,1,28,0.36030237010629174
766,swap,8837.0,417,12,16,1,28,0.36030237010629174
767,swap,8837.0,417,12,16,1,28,0.36030237010629174
768,swap,8837.0,417,12,16,1,28,0.36030237010629174
769,swap,8837.0,417,12,16,1,28,0.36030237010629174
770,swap,8837.0,417,12,16,1,28,0.36030237010629174
771,swap,8837.0,417,12,16,1,28,0.36030237010629174
772,swap,8837.0,417,12,16,1,28,0.36030237010629174
773,swap,8837.0,417,12,16,1,28,0.36030237010629174
774,swap,8837.0,417,12,16,1,28,0.36030237010629174
775,swap,8837.0,417,12,16,1,28,0.36030237010629174
776,swap,8837.0,417,12,16,1,28,0.36030237010629174
777,swap,8837.0,417,12,16,1,28,0.36030237010629174
778,reassign,8835.0,415,12,16,1,28,0.36182700504951143
779,reassign,8835.0,415,12,16,1,28,0.36182700504951143
780,swap,8835.0,415,12,16,1,28,0.36182700504951143
781,swap,8835.0,415,12,16,1,28,0.36182700504951143
782,swap,8835.0,415,12,16,1,28,0.36182700504951143
783,swap,8835.0,415,12,16,1,28,0.36182700504951143
784,swap,8835.0,415,12,16,1,28,0.36182700504951143
785,swap,8835.0,415,12,16,1,28,0.36182700504951143
786,swap,8835.0,415,12,16,1,28,0.36182700504951143
787,swap,8835.0,415,12,16,1,28,0.36182700504951143
788,swap,8835.0,415,12,16,1,28,0.36182700504951143
789,swap,8835.0,415,12,16,1,28,0.36182700504951143
790,swap,8834.0,414,12,16,1,28,0.3604575163398693
791,swap,8834.0,414,12,16,1,28,0.3604575163398693
792,swap,8834.0,414,12,16,1,28,0.3604575163398693
793,mut_micro,8834.0,414,12,16,1,28,0.3604575163398693
794,mut_micro,8834.0,414,12,16,1,28,0.3604575163398693
795,swap,8834.0,414,12,16,1,28,0.3604575163398693
796,reassign,8833.0,413,11,17,1,28,0.359748550583024
797,swap,8833.0,413,11,17,1,28,0.359748550583024
798,swap,8833.0,413,11,17,1,28,0.359748550583024
799,swap,8833.0,413,11,17,1,28,0.359748550583024
800,swap,8833.0,413,11,17,1,28,0.359748550583024
801,swap,8833.0,413,11,17,1,28,0.359748550583024
802,swap,8833.0,413,11,17,1,28,0.359748550583024
803,swap,8833.0,413,11,17,1,28,0.359748550583024
804,swap,8833.0,413,11,17,1,28,0.359748550583024
805,swap,8833.0,413,11,17,1,28,0.359748550583024
806,swap,8833.0,413,11,17,1,28,0.359748550583024
807,swap,8833.0,413,11,17,1,28,0.359748550583024
808,swap,8833.0,413,11,17,1,28,0.359748550583024
809,swap,8833.0,413,11,17,1,28,0.359748550583024
810,reassign,8833.0,413,11,17,1,28,0.359748550583024
811,swap,8833.0,413,11,17,1,28,0.359748550583024
812,swap,8833.0,413,11,17,1,28,0.359748550583024
813,swap,8833.0,413,11,17,1,28,0.359748550583024
814,mut_micro,8828.0,408,11,17,1,28,0.3572984749455339
815,mut_micro,8828.0,408,11,17,1,28,0.3572984749455339
816,mut_micro,8828.0,408,11,17,1,28,0.3572984749455339
817,swap,8828.0,408,11,17,1,28,0.3572984749455339
818,mut_micro,8828.0,408,11,17,1,28,0.3572984749455339
819,mut_micro,8828.0,408,11,17,1,28,0.3572984749455339
820,mut_micro,8828.0,408,11,17,1,28,0.3572984749455339
821,mut_micro,8808.0,408,10,18,0,28,0.3572984749455339
822,mut_micro,8808.0,408,10,18,0,28,0.3572984749455339
823,swap,8808.0,408,10,18,0,28,0.3572984749455339
824,swap,8808.0,408,10,18,0,28,0.3572984749455339
825,swap,8808.0,408,10,18,0,28,0.3572984749455339
826,swap,8808.0,408,10,18,0,28,0.3572984749455339
827,swap,8808.0,408,10,18,0,28,0.3572984749455339
828,swap,8808.0,408,10,18,0,28,0.3572984749455339
829,swap,8808.0,408,10,18,0,28,0.3572984749455339
830,swap,8808.0,408,10,18,0,28,0.3572984749455339
831,mut_micro,8808.0,408,10,18,0,28,0.3572984749455339
832,swap,8808.0,408,10,18,0,28,0.3572984749455339
833,swap,8808.0,408,10,18,0,28,0.3572984749455339
834,swap,8808.0,408,10,18,0,28,0.3572984749455339
835,swap,8808.0,408,10,18,0,28,0.3572984749455339
836,swap,8513.0,413,10,17,0,27,0.3641130870953032
837,swap,8513.0,413,10,17,0,27,0.3641130870953032
838,swap,8513.0,413,10,17,0,27,0.3641130870953032
839,swap,8513.0,413,10,17,0,27,0.3641130870953032
840,swap,8513.0,413,10,17,0,27,0.3641130870953032
841,swap,8513.0,413,10,17,0,27,0.3641130870953032
842,swap,8513.0,413,10,17,0,27,0.3641130870953032
843,swap,8513.0,413,10,17,0,27,0.3641130870953032
844,swap,8513.0,413,10,17,0,27,0.3641130870953032
845,swap,8513.0,413,10,17,0,27,0.3641130870953032
846,swap,8513.0,413,10,17,0,27,0.3641130870953032
847,swap,8513.0,413,10,17,0,27,0.3641130870953032
848,swap,8513.0,413,10,17,0,27,0.3641130870953032
849,swap,8513.0,413,10,17,0,27,0.3641130870953032
850,swap,8513.0,413,10,17,0,27,0.3641130870953032
851,swap,8513.0,413,10,17,0,27,0.3641130870953032
852,swap,8513.0,413,10,17,0,27,0.3641130870953032
853,swap,8513.0,413,10,17,0,27,0.3641130870953032
854,swap,8513.0,413,10,17,0,27,0.3641130870953032
855,swap,8513.0,413,10,17,0,27,0.3641130870953032
856,swap,8513.0,413,10,17,0,27,0.3641130870953032
857,swap,8513.0,413,10,17,0,27,0.3641130870953032
858,swap,8513.0,413,10,17,0,27,0.3641130870953032
859,swap,8513.0,413,10,17,0,27,0.3641130870953032
860,swap,8513.0,413,10,17,0,27,0.3641130870953032
861,swap,8513.0,413,10,17,0,27,0.3641130870953032
862,swap,8513.0,413,10,17,0,27,0.3641130870953032
863,swap,8513.0,413,10,17,0,27,0.3641130870953032
864,mut_micro,8513.0,413,10,17,0,27,0.3641130870953032
865,swap,8513.0,413,10,17,0,27,0.3641130870953032
866,swap,8513.0,413,10,17,0,27,0.3641130870953032
867,swap,8513.0,413,10,17,0,27,0.3641130870953032
868,swap,8513.0,413,10,17,0,27,0.3641130870953032
869,swap,8513.0,413,10,17,0,27,0.3641130870953032
870,swap,8513.0,413,10,17,0,27,0.3641130870953032
871,swap,8513.0,413,10,17,0,27,0.3641130870953032
872,mut_micro,8513.0,413,10,17,0,27,0.3641130870953032
873,swap,8513.0,413,10,17,0,27,0.3641130870953032
874,swap,8513.0,413,10,17,0,27,0.3641130870953032
875,swap,8513.0,413,10,17,0,27,0.3641130870953032
876,swap,8513.0,413,10,17,0,27,0.3641130870953032
877,swap,8513.0,413,10,17,0,27,0.3641130870953032
878,swap,8512.0,412,10,17,0,27,0.3624853915075964
879,swap,8512.0,412,10,17,0,27,0.3624853915075964
880,mut_micro,8509.0,409,10,17,0,27,0.3586949533911924
881,swap,8509.0,409,10,17,0,27,0.3586949533911924
882,swap,8509.0,409,10,17,0,27,0.3586949533911924
883,swap,8509.0,409,10,17,0,27,0.3586949533911924
884,swap,8509.0,409,10,17,0,27,0.3586949533911924
885,swap,8509.0,409,10,17,0,27,0.3586949533911924
886,swap,8509.0,409,10,17,0,27,0.3586949533911924
887,swap,8509.0,409,10,17,0,27,0.3586949533911924
888,swap,8509.0,409,10,17,0,27,0.3586949533911924
889,swap,8509.0,409,10,17,0,27,0.3586949533911924
890,swap,8509.0,409,10,17,0,27,0.3586949533911924
891,swap,8509.0,409,10,17,0,27,0.3586949533911924
892,swap,8509.0,409,10,17,0,27,0.3586949533911924
893,swap,8509.0,409,10,17,0,27,0.3586949533911924
894,swap,8216.0,416,10,16,0,26,0.36156073167522035
895,swap,8216.0,416,10,16,0,26,0.36156073167522035
896,swap,8216.0,416,10,16,0,26,0.36156073167522035
897,swap,8216.0,416,10,16,0,26,0.36156073167522035
898,swap,8216.0,416,10,16,0,26,0.36156073167522035
899,swap,8216.0,416,10,16,0,26,0.36156073167522035
900,swap,8216.0,416,10,16,0,26,0.36156073167522035
901,swap,8216.0,416,10,16,0,26,0.36156073167522035
902,swap,8216.0,416,10,16,0,26,0.36156073167522035
903,swap,8216.0,416,10,16,0,26,0.36156073167522035
904,swap,8216.0,416,10,16,0,26,0.36156073167522035
905,swap,8216.0,416,10,16,0,26,0.36156073167522035
906,swap,8216.0,416,10,16,0,26,0.36156073167522035
907,swap,8216.0,416,10,16,0,26,0.36156073167522035
908,swap,8216.0,416,10,16,0,26,0.36156073167522035
909,swap,8216.0,416,10,16,0,26,0.36156073167522035
910,swap,8216.0,416,10,16,0,26,0.36156073167522035
911,swap,8216.0,416,10,16,0,26,0.36156073167522035
912,swap,8216.0,416,10,16,0,26,0.36156073167522035
913,swap,8216.0,416,10,16,0,26,0.36156073167522035
914,swap,8216.0,416,10,16,0,26,0.36156073167522035
915,swap,8216.0,416,10,16,0,26,0.36156073167522035
916,swap,8216.0,416,10,16,0,26,0.36156073167522035
917,swap,8216.0,416,10,16,0,26,0.36156073167522035
918,swap,8216.0,416,10,16,0,26,0.36156073167522035
919,swap,8216.0,416,10,16,0,26,0.36156073167522035
920,swap,8216.0,416,10,16,0,26,0.36156073167522035
921,swap,8216.0,416,10,16,0,26,0.36156073167522035
922,swap,8216.0,416,10,16,0,26,0.36156073167522035
923,swap,8216.0,416,10,16,0,26,0.36156073167522035
924,swap,8216.0,416,10,16,0,26,0.36156073167522035
925,swap,7922.0,422,10,15,0,25,0.3687214611872146
926,swap,7922.0,422,10,15,0,25,0.3687214611872146
927,swap,7922.0,422,10,15,0,25,0.3687214611872146
928,swap,7922.0,422,10,15,0,25,0.3687214611872146
929,swap,7922.0,422,10,15,0,25,0.3687214611872146
930,swap,7922.0,422,10,15,0,25,0.3687214611872146
931,swap,7922.0,422,10,15,0,25,0.3687214611872146
932,swap,7922.0,422,10,15,0,25,0.3687214611872146
933,swap,7922.0,422,10,15,0,25,0.3687214611872146
934,mut_micro,7640.0,420,10,14,1,24,0.36581299186341215
935,swap,7640.0,420,10,14,1,24,0.36581299186341215
936,swap,7640.0,420,10,14,1,24,0.36581299186341215
937,swap,7640.0,420,10,14,1,24,0.36581299186341215
938,swap,7640.0,420,10,14,1,24,0.36581299186341215
939,swap,7640.0,420,10,14,1,24,0.36581299186341215
940,swap,7640.0,420,10,14,1,24,0.36581299186341215
941,swap,7640.0,420,10,14,1,24,0.36581299186341215
942,swap,7640.0,420,10,14,1,24,0.36581299186341215
943,swap,7640.0,420,10,14,1,24,0.36581299186341215
944,swap,7640.0,420,10,14,1,24,0.36581299186341215
945,swap,7640.0,420,10,14,1,24,0.36581299186341215
946,swap,7640.0,420,10,14,1,24,0.36581299186341215
947,swap,7640.0,420,10,14,1,24,0.36581299186341215
948,swap,7640.0,420,10,14,1,24,0.36581299186341215
949,swap,7640.0,420,10,14,1,24,0.36581299186341215
950,swap,7640.0,420,10,14,1,24,0.36581299186341215
951,swap,7640.0,420,10,14,1,24,0.36581299186341215
952,reassign,7640.0,420,10,14,1,24,0.36581299186341215
